s 13-Dec-2011       (biehl_338.dat - 1.0*Aver(biehl_337.dat,biehl_339.dat) /  2
  0.463989E+01  0.130168E+00  0.152389E+00
  0.464263E+01  0.299919E+00  0.150228E+00
  0.464537E+01  0.199593E-01  0.152487E+00
  0.464811E+01  0.193934E+00  0.149906E+00
  0.465085E+01 -0.269329E+00  0.151222E+00
  0.465359E+01  0.159400E+00  0.151829E+00
  0.465633E+01  0.144824E+00  0.151185E+00
  0.465907E+01  0.338822E+00  0.152072E+00
  0.466181E+01  0.975130E-01  0.153024E+00
  0.466455E+01  0.250203E+00  0.152294E+00
  0.466729E+01  0.161247E+00  0.152172E+00
  0.467003E+01  0.209243E+00  0.152101E+00
  0.467278E+01  0.828868E-01  0.152997E+00
  0.467552E+01  0.235476E+00  0.153634E+00
  0.467826E+01  0.116662E+00  0.152982E+00
  0.468100E+01 -0.374006E-01  0.151473E+00
  0.468374E+01  0.446406E-01  0.154177E+00
  0.468648E+01  0.125216E+00  0.152626E+00
  0.468922E+01  0.211854E+00  0.153093E+00
  0.469196E+01  0.451394E+00  0.152792E+00
  0.469470E+01  0.230052E+00  0.150505E+00
  0.469744E+01  0.703450E-01  0.151817E+00
  0.470018E+01  0.159821E+00  0.152357E+00
  0.470292E+01  0.100644E+00  0.153608E+00
  0.470566E+01  0.936586E-01  0.154408E+00
  0.470840E+01 -0.109421E+00  0.153100E+00
  0.471114E+01  0.138832E+00  0.151622E+00
  0.471388E+01  0.185617E+00  0.152388E+00
  0.471662E+01  0.105363E+00  0.154516E+00
  0.471936E+01  0.144595E-01  0.151520E+00
  0.472210E+01 -0.509223E-01  0.151170E+00
  0.472484E+01  0.956170E-01  0.154073E+00
  0.472758E+01  0.212178E+00  0.155188E+00
  0.473032E+01  0.255708E+00  0.152127E+00
  0.473306E+01  0.292209E+00  0.154840E+00
  0.473580E+01 -0.109815E+00  0.150894E+00
  0.473854E+01  0.148382E+00  0.154095E+00
  0.474128E+01  0.104990E+00  0.150569E+00
  0.474402E+01  0.551632E-01  0.152667E+00
  0.474676E+01 -0.630213E-01  0.152512E+00
  0.474950E+01  0.344427E-01  0.154228E+00
  0.475224E+01 -0.380881E-01  0.153374E+00
  0.475498E+01  0.687559E-02  0.153284E+00
  0.475772E+01  0.363037E+00  0.153871E+00
  0.476046E+01  0.854599E-01  0.154569E+00
  0.476321E+01  0.784842E-01  0.155771E+00
  0.476595E+01  0.553754E-01  0.151893E+00
  0.476869E+01  0.241861E+00  0.155577E+00
  0.477143E+01  0.906541E-01  0.153265E+00
  0.477417E+01  0.889652E-01  0.153539E+00
  0.477691E+01  0.474494E-01  0.151696E+00
  0.477965E+01 -0.127003E+00  0.150898E+00
  0.478239E+01  0.901300E-01  0.148602E+00
  0.478513E+01  0.902529E-01  0.154618E+00
  0.478787E+01 -0.133714E+00  0.150359E+00
  0.479061E+01  0.375759E-01  0.151672E+00
  0.479335E+01 -0.112574E+00  0.152221E+00
  0.479609E+01  0.134306E+00  0.152498E+00
  0.479883E+01  0.225288E+00  0.153875E+00
  0.480157E+01  0.313792E+00  0.151301E+00
  0.480431E+01  0.149194E+00  0.153212E+00
  0.480705E+01  0.232467E+00  0.151999E+00
  0.480979E+01  0.237740E-01  0.151670E+00
  0.481253E+01  0.463627E-01  0.155212E+00
  0.481527E+01  0.384657E+00  0.152702E+00
  0.481801E+01  0.704151E-01  0.154323E+00
  0.482075E+01  0.319030E+00  0.154026E+00
  0.482349E+01  0.294350E+00  0.152842E+00
  0.482623E+01  0.305802E+00  0.153545E+00
  0.482897E+01  0.331002E+00  0.156486E+00
  0.483171E+01  0.346134E-01  0.154605E+00
  0.483445E+01  0.109030E+00  0.156546E+00
  0.483719E+01  0.169688E+00  0.152625E+00
  0.483993E+01  0.183207E+00  0.153699E+00
  0.484267E+01  0.503415E-01  0.152643E+00
  0.484541E+01  0.166950E-01  0.155567E+00
  0.484815E+01 -0.249708E+00  0.153128E+00
  0.485090E+01  0.232705E+00  0.152039E+00
  0.485364E+01  0.172947E+00  0.153624E+00
  0.485638E+01  0.180079E+00  0.152381E+00
  0.485912E+01  0.133498E+00  0.154455E+00
  0.486186E+01  0.241413E+00  0.151794E+00
  0.486460E+01  0.218337E+00  0.153915E+00
  0.486734E+01  0.143538E+00  0.154956E+00
  0.487008E+01  0.146557E+00  0.153046E+00
  0.487282E+01  0.506727E-01  0.153194E+00
  0.487556E+01  0.316251E+00  0.152595E+00
  0.487830E+01  0.604687E-01  0.153757E+00
  0.488104E+01  0.511712E-02  0.152447E+00
  0.488378E+01  0.209262E+00  0.153916E+00
  0.488652E+01  0.108702E-01  0.154292E+00
  0.488926E+01  0.262943E+00  0.151160E+00
  0.489200E+01  0.100381E-01  0.153943E+00
  0.489474E+01  0.161905E+00  0.155426E+00
  0.489748E+01  0.359306E+00  0.153649E+00
  0.490022E+01  0.155565E+00  0.152328E+00
  0.490296E+01  0.305191E+00  0.153503E+00
  0.490570E+01  0.133020E+00  0.153916E+00
  0.490844E+01  0.177729E+00  0.151975E+00
  0.491118E+01  0.274306E+00  0.154374E+00
  0.491392E+01 -0.219394E-01  0.155142E+00
  0.491666E+01  0.136343E+00  0.152731E+00
  0.491940E+01  0.243015E+00  0.155538E+00
  0.492214E+01  0.338668E+00  0.154736E+00
  0.492488E+01  0.190494E+00  0.157033E+00
  0.492762E+01  0.569325E-01  0.153646E+00
  0.493036E+01  0.172398E+00  0.153153E+00
  0.493310E+01 -0.927984E-01  0.155401E+00
  0.493584E+01 -0.611831E-01  0.155514E+00
  0.493858E+01  0.281374E+00  0.153516E+00
  0.494133E+01  0.124737E+00  0.155484E+00
  0.494407E+01 -0.306126E-01  0.151627E+00
  0.494681E+01  0.108195E+00  0.154740E+00
  0.494955E+01 -0.109729E-01  0.152010E+00
  0.495229E+01  0.352013E+00  0.155060E+00
  0.495503E+01 -0.112157E+00  0.153380E+00
  0.495777E+01 -0.747053E-01  0.153255E+00
  0.496051E+01  0.338391E+00  0.153142E+00
  0.496325E+01  0.135093E+00  0.153503E+00
  0.496599E+01  0.216497E+00  0.159028E+00
  0.496873E+01  0.430946E-01  0.151710E+00
  0.497147E+01  0.119081E+00  0.154261E+00
  0.497421E+01  0.198077E+00  0.151895E+00
  0.497695E+01  0.568577E-01  0.155234E+00
  0.497969E+01  0.261721E-01  0.154028E+00
  0.498243E+01  0.983232E-01  0.156603E+00
  0.498517E+01  0.887801E-01  0.154745E+00
  0.498791E+01  0.234062E+00  0.154166E+00
  0.499065E+01  0.139053E+00  0.153833E+00
  0.499339E+01  0.199024E+00  0.156469E+00
  0.499613E+01  0.243254E+00  0.153595E+00
  0.499887E+01 -0.543916E-01  0.153622E+00
  0.500161E+01 -0.106629E+00  0.152946E+00
  0.500435E+01  0.106958E+00  0.152434E+00
  0.500709E+01  0.322942E+00  0.153292E+00
  0.500983E+01  0.167689E+00  0.155392E+00
  0.501257E+01  0.247403E-01  0.153632E+00
  0.501531E+01  0.196406E+00  0.153437E+00
  0.501805E+01  0.311900E+00  0.153122E+00
  0.502079E+01  0.758328E-01  0.155666E+00
  0.502353E+01  0.305799E+00  0.155202E+00
  0.502627E+01  0.222470E+00  0.155681E+00
  0.502902E+01  0.589379E-01  0.152922E+00
  0.503176E+01  0.355249E-01  0.153247E+00
  0.503450E+01  0.116082E+00  0.151741E+00
  0.503724E+01  0.241712E+00  0.153364E+00
  0.503998E+01  0.125000E+00  0.155919E+00
  0.504272E+01  0.250155E+00  0.149838E+00
  0.504546E+01 -0.419087E-02  0.154163E+00
  0.504820E+01  0.228800E+00  0.154193E+00
  0.505094E+01  0.126444E+00  0.154643E+00
  0.505368E+01  0.246633E+00  0.155500E+00
  0.505642E+01  0.194786E+00  0.154298E+00
  0.505916E+01  0.162781E+00  0.155656E+00
  0.506190E+01  0.239846E+00  0.153605E+00
  0.506464E+01  0.236911E+00  0.153866E+00
  0.506738E+01  0.279174E+00  0.154705E+00
  0.507012E+01 -0.499134E-01  0.154955E+00
  0.507286E+01  0.200607E+00  0.155705E+00
  0.507560E+01  0.240316E+00  0.154089E+00
  0.507834E+01  0.340545E+00  0.156396E+00
  0.508108E+01  0.119727E+00  0.152365E+00
  0.508382E+01  0.936906E-01  0.155547E+00
  0.508656E+01  0.213297E+00  0.154813E+00
  0.508930E+01  0.423975E+00  0.155666E+00
  0.509204E+01  0.248514E-02  0.155134E+00
  0.509478E+01 -0.493434E-01  0.155027E+00
  0.509752E+01  0.219996E+00  0.152600E+00
  0.510026E+01  0.205120E-01  0.154246E+00
  0.510300E+01  0.154905E+00  0.156676E+00
  0.510574E+01  0.384940E+00  0.156739E+00
  0.510848E+01  0.119930E+00  0.154841E+00
  0.511122E+01  0.253264E+00  0.156141E+00
  0.511396E+01  0.149071E+00  0.156528E+00
  0.511671E+01 -0.557482E-01  0.154281E+00
  0.511945E+01  0.144742E-01  0.155271E+00
  0.512219E+01  0.272248E+00  0.155725E+00
  0.512493E+01 -0.113173E+00  0.155030E+00
  0.512767E+01  0.167289E+00  0.153240E+00
  0.513041E+01  0.206580E+00  0.155568E+00
  0.513315E+01  0.936564E-01  0.156155E+00
  0.513589E+01 -0.273537E-01  0.154549E+00
  0.513863E+01  0.158559E-01  0.154882E+00
  0.514137E+01  0.105417E+00  0.155951E+00
  0.514411E+01  0.200598E+00  0.156358E+00
  0.514685E+01  0.143184E+00  0.155590E+00
  0.514959E+01  0.956322E-01  0.153347E+00
  0.515233E+01  0.132877E+00  0.155311E+00
  0.515507E+01  0.249856E+00  0.155523E+00
  0.515781E+01  0.114093E+00  0.155368E+00
  0.516055E+01  0.123755E+00  0.154882E+00
  0.516329E+01 -0.470635E-01  0.155184E+00
  0.516603E+01  0.129324E+00  0.155182E+00
  0.516877E+01  0.121838E+00  0.155022E+00
  0.517151E+01  0.199103E+00  0.153021E+00
  0.517425E+01  0.419931E-01  0.156924E+00
  0.517699E+01  0.569720E-01  0.154673E+00
  0.517973E+01  0.201729E+00  0.157167E+00
  0.518247E+01  0.860831E-01  0.155499E+00
  0.518521E+01  0.221710E+00  0.155308E+00
  0.518795E+01  0.952850E-01  0.156782E+00
  0.519069E+01  0.161385E+00  0.156953E+00
  0.519343E+01  0.327450E+00  0.157434E+00
  0.519617E+01  0.383877E+00  0.155742E+00
  0.519891E+01 -0.538771E-01  0.156134E+00
  0.520165E+01  0.350969E+00  0.157588E+00
  0.520439E+01  0.256500E+00  0.156602E+00
  0.520714E+01  0.156663E+00  0.155122E+00
  0.520988E+01  0.225126E+00  0.155756E+00
  0.521262E+01  0.198860E-01  0.153427E+00
  0.521536E+01  0.480457E+00  0.157958E+00
  0.521810E+01  0.966601E-01  0.154834E+00
  0.522084E+01  0.939516E-01  0.158273E+00
  0.522358E+01  0.211414E+00  0.155390E+00
  0.522632E+01  0.215689E+00  0.156757E+00
  0.522906E+01  0.414005E-01  0.156217E+00
  0.523180E+01  0.172866E+00  0.154459E+00
  0.523454E+01  0.377634E+00  0.155388E+00
  0.523728E+01  0.384956E+00  0.159796E+00
  0.524002E+01 -0.554091E-02  0.156560E+00
  0.524276E+01  0.211395E+00  0.155492E+00
  0.524550E+01  0.278097E-01  0.156511E+00
  0.524824E+01  0.288189E+00  0.157114E+00
  0.525098E+01  0.999796E-01  0.156768E+00
  0.525372E+01  0.124087E+00  0.156186E+00
  0.525646E+01 -0.823366E-01  0.157505E+00
  0.525920E+01  0.485820E-01  0.157046E+00
  0.526194E+01  0.277639E+00  0.156200E+00
  0.526468E+01  0.137058E+00  0.157465E+00
  0.526742E+01  0.136033E+00  0.157740E+00
  0.527016E+01  0.498479E-01  0.155431E+00
  0.527290E+01  0.119748E+00  0.156594E+00
  0.527564E+01 -0.286219E-01  0.158273E+00
  0.527838E+01  0.227867E+00  0.156717E+00
  0.528112E+01  0.435074E+00  0.158767E+00
  0.528386E+01  0.902140E-01  0.157526E+00
  0.528660E+01  0.277980E+00  0.159356E+00
  0.528934E+01  0.310331E+00  0.156693E+00
  0.529208E+01  0.968659E-01  0.157825E+00
  0.529483E+01  0.325095E+00  0.159203E+00
  0.529757E+01  0.191945E+00  0.186111E+00
  0.530031E+01  0.468048E+00  0.202241E+00
  0.530305E+01 -0.567052E-02  0.219165E+00
  0.530579E+01  0.212248E+00  0.229998E+00
  0.530853E+01  0.241523E+00  0.241198E+00
  0.531127E+01 -0.206971E+00  0.243885E+00
  0.531401E+01 -0.237356E+00  0.259798E+00
  0.531675E+01  0.177099E+00  0.274215E+00
  0.531949E+01  0.120411E+00  0.279933E+00
  0.532223E+01  0.812547E-01  0.198623E+00
  0.532497E+01  0.810474E-01  0.191441E+00
  0.532771E+01  0.514198E-01  0.184723E+00
  0.533045E+01  0.143341E+00  0.179772E+00
  0.533319E+01 -0.238731E+00  0.177087E+00
  0.533593E+01  0.180825E+00  0.175948E+00
  0.533867E+01  0.284679E+00  0.176639E+00
  0.534141E+01 -0.138178E+00  0.175248E+00
  0.534415E+01  0.242730E+00  0.171864E+00
  0.534689E+01  0.833973E-01  0.176354E+00
  0.534963E+01 -0.417598E-01  0.170148E+00
  0.535237E+01  0.152533E+00  0.173582E+00
  0.535511E+01 -0.147544E-01  0.174463E+00
  0.535785E+01 -0.995790E-01  0.170020E+00
  0.536059E+01  0.312124E-01  0.169443E+00
  0.536333E+01  0.248577E+00  0.164428E+00
  0.536607E+01 -0.164796E-01  0.162726E+00
  0.536881E+01  0.257747E+00  0.160169E+00
  0.537155E+01  0.133529E+00  0.158176E+00
  0.537429E+01  0.244444E-01  0.157599E+00
  0.537703E+01  0.258613E+00  0.158528E+00
  0.537977E+01  0.348146E+00  0.156057E+00
  0.538252E+01  0.195287E+00  0.156608E+00
  0.538526E+01  0.530443E-01  0.156872E+00
  0.538800E+01 -0.437773E-01  0.160667E+00
  0.539074E+01  0.325211E+00  0.155813E+00
  0.539348E+01  0.239149E-01  0.157740E+00
  0.539622E+01  0.114491E-01  0.158117E+00
  0.539896E+01  0.139524E+00  0.159936E+00
  0.540170E+01  0.164124E+00  0.156855E+00
  0.540444E+01  0.184821E+00  0.155249E+00
  0.540718E+01  0.194923E+00  0.156890E+00
  0.540992E+01  0.395576E+00  0.157395E+00
  0.541266E+01  0.758610E-01  0.156901E+00
  0.541540E+01  0.627228E-02  0.158557E+00
  0.541814E+01  0.110922E+00  0.159302E+00
  0.542088E+01  0.144549E+00  0.155386E+00
  0.542362E+01  0.466651E+00  0.159144E+00
  0.542636E+01  0.227034E+00  0.157718E+00
  0.542910E+01  0.431537E-01  0.157952E+00
  0.543184E+01  0.246739E+00  0.156326E+00
  0.543458E+01  0.267526E+00  0.159420E+00
  0.543732E+01  0.182485E+00  0.158025E+00
  0.544006E+01  0.430208E+00  0.157126E+00
  0.544280E+01  0.190174E+00  0.158421E+00
  0.544554E+01  0.125537E+00  0.155955E+00
  0.544828E+01  0.373711E+00  0.157104E+00
  0.545102E+01  0.198542E+00  0.156896E+00
  0.545376E+01  0.167492E+00  0.154842E+00
  0.545650E+01  0.274858E+00  0.157720E+00
  0.545924E+01  0.182688E+00  0.158214E+00
  0.546198E+01  0.316821E+00  0.160453E+00
  0.546472E+01  0.234085E+00  0.158425E+00
  0.546746E+01  0.771779E-01  0.153494E+00
  0.547020E+01  0.257852E+00  0.158269E+00
  0.547295E+01  0.425104E-01  0.155505E+00
  0.547569E+01  0.441995E-01  0.157927E+00
  0.547843E+01  0.219471E+00  0.157183E+00
  0.548117E+01  0.186257E+00  0.155417E+00
  0.548391E+01  0.146412E+00  0.157117E+00
  0.548665E+01  0.134318E+00  0.156631E+00
  0.548939E+01  0.303926E+00  0.154552E+00
  0.549213E+01  0.203028E+00  0.156432E+00
  0.549487E+01  0.209358E+00  0.159066E+00
  0.549761E+01  0.205727E+00  0.156919E+00
  0.550035E+01  0.330577E+00  0.158149E+00
  0.550309E+01  0.255782E+00  0.157619E+00
  0.550583E+01  0.315347E-01  0.159045E+00
  0.550857E+01 -0.169209E-02  0.158809E+00
  0.551131E+01 -0.517135E-01  0.157889E+00
  0.551405E+01  0.542748E-01  0.158057E+00
  0.551679E+01  0.107504E+00  0.156002E+00
  0.551953E+01  0.127802E+00  0.157798E+00
  0.552227E+01  0.443285E-01  0.158315E+00
  0.552501E+01  0.188032E+00  0.159246E+00
  0.552775E+01  0.222229E+00  0.157769E+00
  0.553049E+01 -0.639456E-01  0.156698E+00
  0.553323E+01  0.171174E+00  0.156902E+00
  0.553597E+01  0.145541E+00  0.159738E+00
  0.553871E+01  0.177945E+00  0.188140E+00
  0.554145E+01  0.709160E+00  0.208575E+00
  0.554419E+01  0.214194E+00  0.222455E+00
  0.554693E+01  0.210294E+00  0.176425E+00
  0.554967E+01  0.292027E+00  0.171459E+00
  0.555241E+01  0.206067E+00  0.163864E+00
  0.555515E+01  0.547179E+00  0.163598E+00
  0.555789E+01  0.958649E-01  0.165260E+00
  0.556064E+01  0.105689E+00  0.166552E+00
  0.556338E+01  0.188962E+00  0.164280E+00
  0.556612E+01  0.398628E+00  0.161728E+00
  0.556886E+01  0.231759E+00  0.160922E+00
  0.557160E+01  0.346350E+00  0.162618E+00
  0.557434E+01 -0.407546E-02  0.165958E+00
  0.557708E+01  0.426494E+00  0.161024E+00
  0.557982E+01  0.309894E+00  0.162260E+00
  0.558256E+01  0.109627E+00  0.161432E+00
  0.558530E+01  0.149146E+00  0.162529E+00
  0.558804E+01  0.110941E+00  0.161163E+00
  0.559078E+01  0.315308E+00  0.161140E+00
  0.559352E+01  0.275660E+00  0.163969E+00
  0.559626E+01  0.416700E-01  0.160305E+00
  0.559900E+01  0.253342E+00  0.157676E+00
  0.560174E+01  0.508775E-01  0.156156E+00
  0.560448E+01  0.144448E+00  0.159765E+00
  0.560722E+01  0.101323E+00  0.158525E+00
  0.560996E+01  0.100487E+00  0.159695E+00
  0.561270E+01  0.209653E-01  0.160426E+00
  0.561544E+01 -0.175185E-01  0.160519E+00
  0.561818E+01  0.153422E+00  0.158960E+00
  0.562092E+01  0.154614E-01  0.159033E+00
  0.562366E+01  0.873393E-01  0.159423E+00
  0.562640E+01  0.179426E+00  0.158821E+00
  0.562914E+01  0.205087E+00  0.160918E+00
  0.563188E+01  0.426762E+00  0.159252E+00
  0.563462E+01  0.168458E+00  0.159543E+00
  0.563736E+01  0.429603E+00  0.157264E+00
  0.564010E+01  0.111674E+00  0.155288E+00
  0.564284E+01  0.318011E+00  0.160448E+00
  0.564558E+01  0.274834E+00  0.159733E+00
  0.564833E+01  0.345158E+00  0.157604E+00
  0.565107E+01  0.143541E+00  0.158428E+00
  0.565381E+01 -0.652113E-01  0.159187E+00
  0.565655E+01  0.477230E-01  0.158997E+00
  0.565929E+01  0.105044E+00  0.158857E+00
  0.566203E+01  0.163357E+00  0.157165E+00
  0.566477E+01  0.125848E+00  0.156946E+00
  0.566751E+01  0.133393E+00  0.158104E+00
  0.567025E+01  0.191186E+00  0.158454E+00
  0.567299E+01  0.164568E+00  0.158238E+00
  0.567573E+01  0.253234E+00  0.158191E+00
  0.567847E+01  0.648074E-01  0.157067E+00
  0.568121E+01  0.140188E+00  0.159527E+00
  0.568395E+01  0.245716E+00  0.158399E+00
  0.568669E+01  0.125504E+00  0.157711E+00
  0.568943E+01  0.825812E-01  0.155245E+00
  0.569217E+01 -0.189578E-02  0.157555E+00
  0.569491E+01  0.176174E+00  0.159891E+00
  0.569765E+01  0.419717E-01  0.158387E+00
  0.570039E+01  0.170010E+00  0.160738E+00
  0.570313E+01  0.278389E+00  0.158645E+00
  0.570587E+01 -0.949062E-01  0.158179E+00
  0.570861E+01  0.177252E+00  0.157630E+00
  0.571135E+01  0.181823E+00  0.161306E+00
  0.571409E+01  0.197244E-01  0.158978E+00
  0.571683E+01  0.106939E+00  0.159578E+00
  0.571957E+01  0.355585E+00  0.158078E+00
  0.572231E+01  0.106116E+00  0.158357E+00
  0.572505E+01  0.266261E+00  0.159618E+00
  0.572779E+01  0.296022E+00  0.157068E+00
  0.573053E+01  0.317888E+00  0.163516E+00
  0.573327E+01 -0.821555E-01  0.158836E+00
  0.573601E+01  0.154951E+00  0.158636E+00
  0.573876E+01  0.325207E-01  0.158535E+00
  0.574150E+01  0.280594E+00  0.159809E+00
  0.574424E+01  0.146895E+00  0.162481E+00
  0.574698E+01  0.367602E-01  0.159572E+00
  0.574972E+01  0.122409E+00  0.159589E+00
  0.575246E+01  0.137069E+00  0.157551E+00
  0.575520E+01  0.156277E+00  0.158850E+00
  0.575794E+01  0.231955E+00  0.158375E+00
  0.576068E+01  0.288537E+00  0.158760E+00
  0.576342E+01  0.128003E+00  0.161929E+00
  0.576616E+01  0.967234E-01  0.161338E+00
  0.576890E+01  0.142237E+00  0.159005E+00
  0.577164E+01  0.233882E+00  0.157602E+00
  0.577438E+01  0.209320E+00  0.160987E+00
  0.577712E+01  0.230390E+00  0.158893E+00
  0.577986E+01  0.781695E-01  0.160623E+00
  0.578260E+01 -0.982084E-01  0.159122E+00
  0.578534E+01  0.170988E+00  0.159917E+00
  0.578808E+01  0.987688E-01  0.159365E+00
  0.579082E+01  0.164457E+00  0.158615E+00
  0.579356E+01  0.127741E+00  0.159009E+00
  0.579630E+01  0.131891E+00  0.160968E+00
  0.579904E+01 -0.135265E+00  0.160266E+00
  0.580178E+01 -0.137001E-01  0.159727E+00
  0.580452E+01  0.130521E+00  0.162726E+00
  0.580726E+01  0.912449E-01  0.159683E+00
  0.581000E+01  0.552006E-01  0.159435E+00
  0.581274E+01  0.395515E+00  0.160946E+00
  0.581548E+01  0.291941E+00  0.158733E+00
  0.581822E+01 -0.136626E-01  0.161206E+00
  0.582096E+01 -0.392164E-01  0.160967E+00
  0.582370E+01  0.755650E-01  0.162225E+00
  0.582645E+01  0.201233E+00  0.159046E+00
  0.582919E+01  0.248463E+00  0.159809E+00
  0.583193E+01  0.139085E+00  0.159456E+00
  0.583467E+01  0.339258E-01  0.159237E+00
  0.583741E+01  0.876120E-01  0.157836E+00
  0.584015E+01  0.273578E+00  0.158193E+00
  0.584289E+01  0.107721E+00  0.161035E+00
  0.584563E+01  0.355649E-01  0.160039E+00
  0.584837E+01  0.217026E+00  0.163264E+00
  0.585111E+01  0.147663E+00  0.162268E+00
  0.585385E+01  0.555177E+00  0.162603E+00
  0.585659E+01  0.302375E+00  0.161756E+00
  0.585933E+01  0.167330E+00  0.160931E+00
  0.586207E+01  0.275403E+00  0.159894E+00
  0.586481E+01  0.319778E+00  0.163350E+00
  0.586755E+01  0.812898E-01  0.161333E+00
  0.587029E+01  0.279395E+00  0.159761E+00
  0.587303E+01  0.337095E+00  0.159843E+00
  0.587577E+01  0.201400E+00  0.159528E+00
  0.587851E+01  0.123724E+00  0.159689E+00
  0.588125E+01 -0.614976E-01  0.161267E+00
  0.588399E+01  0.365820E+00  0.161126E+00
  0.588673E+01  0.261770E-01  0.159403E+00
  0.588947E+01  0.356695E+00  0.160228E+00
  0.589221E+01  0.179949E+00  0.159120E+00
  0.589495E+01 -0.203151E+00  0.159973E+00
  0.589769E+01  0.113874E+00  0.161087E+00
  0.590043E+01  0.411057E+00  0.162778E+00
  0.590317E+01 -0.151059E+00  0.162313E+00
  0.590591E+01  0.268578E+00  0.161114E+00
  0.590865E+01  0.340258E+00  0.159845E+00
  0.591139E+01 -0.166811E+00  0.159773E+00
  0.591413E+01  0.189244E+00  0.159793E+00
  0.591688E+01  0.325494E+00  0.162594E+00
  0.591962E+01  0.289472E+00  0.162183E+00
  0.592236E+01 -0.584014E-01  0.162454E+00
  0.592510E+01  0.194020E+00  0.160743E+00
  0.592784E+01  0.220713E+00  0.163550E+00
  0.593058E+01  0.543736E-01  0.166822E+00
  0.593332E+01  0.201055E+00  0.161109E+00
  0.593606E+01  0.274938E+00  0.160252E+00
  0.593880E+01  0.123806E-01  0.165046E+00
  0.594154E+01  0.176085E+00  0.162969E+00
  0.594428E+01  0.177185E+00  0.160036E+00
  0.594702E+01  0.570529E+00  0.161198E+00
  0.594976E+01  0.745806E-01  0.161868E+00
  0.595250E+01  0.358118E+00  0.159356E+00
  0.595524E+01  0.288975E+00  0.161158E+00
  0.595798E+01  0.163931E+00  0.162959E+00
  0.596072E+01  0.310920E+00  0.163808E+00
  0.596346E+01  0.254215E+00  0.164092E+00
  0.596620E+01  0.180337E+00  0.161120E+00
  0.596894E+01  0.971320E-01  0.163176E+00
  0.597168E+01  0.303544E+00  0.162911E+00
  0.597442E+01  0.199454E+00  0.162252E+00
  0.597716E+01  0.573635E-01  0.165917E+00
  0.597990E+01  0.221415E+00  0.162015E+00
  0.598264E+01  0.261327E+00  0.198499E+00
  0.598538E+01  0.368670E+00  0.214337E+00
  0.598812E+01  0.396812E+00  0.228583E+00
  0.599086E+01  0.195546E+00  0.241878E+00
  0.599360E+01 -0.119050E+00  0.256421E+00
  0.599634E+01  0.570031E-01  0.264129E+00
  0.599908E+01 -0.119531E+00  0.296300E+00
  0.600182E+01 -0.125871E+00  0.317825E+00
  0.600457E+01 -0.155878E+00  0.318877E+00
  0.600731E+01 -0.110176E+00  0.334161E+00
  0.601005E+01 -0.529583E+00  0.366076E+00
  0.601279E+01  0.810350E-02  0.369014E+00
  0.601553E+01  0.838380E+00  0.411813E+00
  0.601827E+01  0.427698E+00  0.425395E+00
  0.602101E+01  0.308025E+00  0.487175E+00
  0.602375E+01  0.364910E+00  0.589881E+00
  0.602649E+01  0.347410E+00  0.660568E+00
  0.602923E+01 -0.137425E+00  0.841797E+00
  0.603197E+01  0.397454E+00  0.158131E+01
 ========================================
Description:                            Ao 02                                   
Sample:           Ao 02  c=  2.160 mg/ml Code:         A0                       
Averaged from raw files: biehl_338_001.tiff biehl_338_002.tiff biehl_338_003.tif
Processed by: cbf-primus Tue Dec 13 22:59:44 2011                               
Channels from 1 to 2441                                                         
Angular axis file: /data/x33/Users2011/Biehl.1211/aux/saxs-0/saxis_20110920.dat 
BeamCenter_X:  2425.000  BeamCenter_Y:   116.000                                
Mask file (beamstop): /data/x33/Users2011/Biehl.1211/aux/saxs-0/mask_saxs_201109
Exposure time (sec):   15.000                                                   
Pin diode (mean):       1.142                                                   
Reference frame:    1                                                           
Chi-value threshold:    1.450                                                   
 ========================================
Description:                            B0                                      
Sample:              B0  c=  0.000 mg/ml Code:         A0                       
Averaged from raw files: biehl_337_001.tiff biehl_337_002.tiff biehl_337_003.tif
Processed by: cbf-primus Tue Dec 13 22:56:14 2011                               
Channels from 1 to 2441                                                         
Angular axis file: /data/x33/Users2011/Biehl.1211/aux/saxs-0/saxis_20110920.dat 
BeamCenter_X:  2425.000  BeamCenter_Y:   116.000                                
Mask file (beamstop): /data/x33/Users2011/Biehl.1211/aux/saxs-0/mask_saxs_201109
Exposure time (sec):   15.000                                                   
Pin diode (mean):       1.147                                                   
Reference frame:    1                                                           
Chi-value threshold:    1.450                                                   
 ========================================
Description:                            B0                                      
Sample:              B0  c=  0.000 mg/ml Code:         A0                       
Averaged from raw files: biehl_339_001.tiff biehl_339_002.tiff biehl_339_003.tif
Processed by: cbf-primus Tue Dec 13 23:03:16 2011                               
Channels from 1 to 2441                                                         
Angular axis file: /data/x33/Users2011/Biehl.1211/aux/saxs-0/saxis_20110920.dat 
BeamCenter_X:  2425.000  BeamCenter_Y:   116.000                                
Mask file (beamstop): /data/x33/Users2011/Biehl.1211/aux/saxs-0/mask_saxs_201109
Exposure time (sec):   15.000                                                   
Pin diode (mean):       1.141                                                   
Reference frame:    1                                                           
Chi-value threshold:    1.450                                                   
 ========================================
